n	k	approx	t_approx	exact	t_exact
170085	103554	0.3969551289117733	893	0.39695512891689627	122932317
639505	100308	0.08288293419266368	527	0.08288293419289022	94606092
920111	291297	0.17828391536678145	1302	0.17828391536690227	370086750
845398	99059	0.06102039068461296	756	0.06102039068472785	140786499
871069	586481	0.4571653822443683	672	0.45716538224459174	691346050
431316	152549	0.20240856291776765	681	0.20240856291834042	169832084
207055	67623	0.18471103536474276	1127	0.1847110353671585	65360979
317670	113719	0.20525762033081751	728	0.20525762033187372	129432152
965392	868162	0.7429205225912323	777	0.742920522591721	1057606598
689275	319121	0.2788555058063248	752	0.2788555058065754	360808920
818060	25288	0.015618458626359133	924	0.015618458626502336	20679063
940989	293814	0.17550910401630426	698	0.17550910401641784	348504902
202638	105069	0.3213112480368304	1553	0.321311248039953	117134195
135039	32253	0.1302617693821253	631	0.13026176938741027	37688345
229659	9263	0.020445771860708284	781	0.020445771862322753	10244363
957090	229977	0.13112256485166895	847	0.1311225648517786	237984715
426373	174785	0.2406789495799988	1007	0.24067894958061734	227891884
668548	399394	0.38686459465632317	752	0.3868645946566482	577943064
518189	424165	0.6216594697147069	923	0.6216594697157172	493232209
514597	169057	0.18595499116999514	1054	0.18595499117038458	197134527
894616	765614	0.673699089383395	890	0.6736990893838082	882320787
586583	438314	0.5347812208905749	649	0.5347812208911751	476209143
837484	119685	0.07512587566698703	763	0.07512587566712471	131724705
600962	61530	0.05303623675111968	807	0.053036236751361716	69710798
944680	916004	0.8905943749189615	741	0.8905943749205463	1061313689
287826	238700	0.6361425772858069	762	0.6361425772892565	271987019
488318	380533	0.572062759355344	902	0.57206275935631	472476160
904542	576648	0.4229993016332412	757	0.4229993016334321	713065314
190061	180853	0.8458712406565351	736	0.8458712406814942	199568591
592405	181810	0.17211884021043444	708	0.17211884021072238	212058913
795071	488027	0.40139839251401044	2170	0.40139839251424747	693056388
401446	372899	0.7976284876136737	3099	0.7976284876175678	442615543
390619	371338	0.8437849549426311	2988	0.8437849549484362	517136256
392492	381208	0.8949447509301689	901	0.8949447509398465	459683554
811688	654521	0.6057613237677707	730	0.6057613237681607	716107882
992916	548515	0.3486741022629344	3825	0.348674102263071	873064514
396704	12354	0.015736261867749346	1036	0.015736261868245442	22271623
528461	171877	0.18383676730818055	702	0.18383676730854984	194860042
418828	250966	0.3884471647461438	1822	0.38844716474697416	283145634
289579	172244	0.3845964962218402	705	0.38459649622356296	196134024
930178	775017	0.6414538191259296	840	0.6414538191262664	908895312
953208	608332	0.42364161750595297	892	0.4236416175061258	747040162
814615	75603	0.04791087689881646	802	0.04791087689895105	165639237
733240	670577	0.7701504176318804	726	0.7701504176328647	874349616
456770	124353	0.150494252673104	1026	0.1504942526735771	139330164
990263	389968	0.2294827186415831	993	0.2294827186416934	440112045
288399	88985	0.17316392055146512	827	0.17316392055268887	93499448
696977	481037	0.4739952581717747	694	0.4739952581721373	543555405
677117	45922	0.034704375715552405	693	0.03470437571573894	56755923
784189	402689	0.31737531289972265	907	0.3173753128999291	501671219
823093	723829	0.7099158331149479	517	0.7099158331155192	779776975
420279	281306	0.45329064462405677	778	0.4532906446250058	408604256
994919	218081	0.11861866732648862	1101	0.11861866732658027	248231249
924713	697950	0.5433301717878329	839	0.5433301717880806	912241706
278114	237603	0.6715433095387278	824	0.6715433095429647	272276696
852373	551049	0.43139746114413624	976	0.4313974611443557	594810162
125616	73789	0.378185064753471	836	0.37818506476251157	86347806
676385	346392	0.3162868958108753	789	0.316286895811153	412321677
193804	86702	0.2673952435223257	998	0.26739524352544375	93921970
298176	167250	0.35570356762255095	833	0.35570356762408695	179805606
668929	77755	0.06051242764371456	724	0.0605124276439176	94188828
138873	121812	0.7063305437880345	739	0.7063305438077798	138344616
741952	207408	0.15499367940045616	689	0.15499367940063596	222321296
346550	177020	0.3152569148138227	651	0.31525691481487844	188498393
207517	196113	0.8312943448701278	933	0.8312943448887004	229684638
567692	438356	0.563576309048281	781	0.5635763090489783	513375675
344679	294667	0.6723750356075792	843	0.6723750356103467	399329421
197185	37740	0.10246601692521018	1023	0.10246601692760585	35087529
