n	k	approx	t_approx	exact	t_exact
9211	1790	0.104208559510539000	427	0.104208560611008000	2719093
88111	40072	0.272822142668640000	563	0.272822142683850000	47224832
32682	414	0.006375975458486000	227	0.006375975537009830	389970
77167	50832	0.443033532938958000	425	0.443033532966457000	53284389
22692	22132	0.906355598882270000	371	0.906355602236089000	23373591
37203	2366	0.032508336866192800	391	0.032508336928444300	2251255
33956	1613	0.024151329015150900	558	0.024151329089225300	2568161
86313	48343	0.355024083418018000	403	0.355024083436324000	50799998
79403	65583	0.631570037824156000	622	0.631570037868731000	59524829
41137	21329	0.321306006289811000	551	0.321306006365563000	22225189
81527	43593	0.334238939778531000	532	0.334238939798272000	47062172
7972	799	0.051939119615526100	374	0.051939120999527400	771912
72399	70518	0.902636282267339000	733	0.902636282581083000	71774557
31634	29702	0.818167864341713000	616	0.818167865064728000	32048540
83131	50508	0.395833250307834000	556	0.395833250329226000	69904740
30186	14376	0.288769368923929000	516	0.288769369056953000	14347375
60272	59945	0.971551391829689000	513	0.971551393948770000	66642350
85586	9	0.000058422578942618	141	0.000058422590107156	24297
55338	23447	0.250391684581584000	469	0.250391684618799000	32130244
43382	39554	0.765060729012713000	549	0.765060729285684000	39685710
93969	83018	0.716457793318573000	643	0.716457793363778000	84330938
46653	26844	0.367899023094604000	593	0.367899023158831000	20471854
99294	18270	0.098231689732955900	597	0.098231689742360500	16596055
54423	48985	0.744303235280721000	741	0.744303235435548000	61735886
4855	2926	0.391599477697046000	431	0.391599483910217000	2864132
96018	18571	0.103629090156020000	531	0.103629090166142000	25298582
73942	13693	0.098911632776635600	522	0.098911632793609100	14505547
52172	6304	0.063017102185054600	433	0.063017102217773200	7603983
6024	1960	0.183999072972384000	323	0.183999075821659000	1035038
58819	39331	0.452660815579583000	382	0.452660815627974000	27967195
42449	39428	0.797525134209193000	610	0.797525134557117000	42106418
42600	11926	0.155257948135833000	559	0.155257948190677000	12408225
69068	25731	0.215011905183183000	489	0.215011905205838000	27585453
38930	22818	0.377082713438279000	345	0.377082713532194000	16262466
97808	22704	0.126264303934753000	552	0.126264303944780000	37811824
20143	5824	0.160972955717716000	552	0.160972955964849000	6663388
40751	22204	0.342487266063388000	410	0.342487266143602000	40411781
17461	14429	0.632139937509749000	433	0.632139938433128000	18421601
66552	50105	0.541165424718981000	606	0.541165424766452000	54765656
69111	22896	0.187753808737443000	689	0.187753808759211000	23466158
73404	26520	0.207465737313787000	582	0.207465737333626000	28702656
18227	249	0.006889275489526220	224	0.006889275742076710	235629
84302	74037	0.708061946693854000	594	0.708061946747861000	77430736
35880	8552	0.129978165143105000	390	0.129978165217961000	8158442
93987	14548	0.081733272002950600	536	0.081733272013247600	16130470
92549	75873	0.623339266521292000	513	0.623339266553152000	126232404
42264	39159	0.792986301717972000	649	0.792986302058697000	42493723
11484	9132	0.591640127853648000	566	0.591640129711386000	10180975
89299	84309	0.829277368723926000	508	0.829277368822638000	107210479
46901	30272	0.430426300519062000	699	0.430426300591423000	42378695
80130	60285	0.540561413262725000	609	0.540561413295416000	75861540
99967	13475	0.070652746655746300	554	0.070652746664735100	14877821
42688	17291	0.237283895115363000	692	0.237283895176658000	17405622
60353	23958	0.231670529233855000	627	0.231670529264262000	28981873
11030	7937	0.504558440592081000	498	0.504558442155358000	8364579
86479	33365	0.224012768198682000	388	0.224012768213324000	35830343
4286	3425	0.596637017570259000	347	0.596637031113235000	3600611
3736	3345	0.736303625947880000	445	0.736303657375479000	3395117
45410	19149	0.248965615441435000	658	0.248965615496579000	20457897
44892	34195	0.551329538652800000	590	0.551329538760232000	38849801
92323	29532	0.180393746867054000	431	0.180393746879130000	48261130
29979	15683	0.324990460998108000	677	0.324990461141678000	15309265
94454	61689	0.437668221981372000	616	0.437668221999505000	71355351
43337	34913	0.604804739678234000	582	0.604804739814536000	36196834
49448	2009	0.020605222852583700	486	0.020605222887388100	2995255
64509	21462	0.188665053402081000	503	0.188665053427098000	21249603
66883	60009	0.739384644012058000	590	0.739384644111986000	68901927
72840	25621	0.201132189959433000	556	0.201132189979401000	39042748
32904	15627	0.287776377604287000	327	0.287776377716059000	15844312
84739	69593	0.625270213323295000	567	0.625270213361559000	61654320
11708	8827	0.542406960478751000	802	0.542406962017428000	9517272
29794	2695	0.046672914634284300	421	0.046672914732825600	2534290
3360	1244	0.213599840911436000	426	0.213599850457026000	1204432
17125	11355	0.447233568622486000	633	0.447233569186138000	11934061
23320	17678	0.547119049706404000	579	0.547119050099634000	30050684
25964	8528	0.185929127695228000	387	0.185929127849063000	6730645
9901	3218	0.183742661469957000	193	0.183742662524503000	1690627
70698	55428	0.577807284986290000	601	0.577807285033219000	62155831
21709	11651	0.335856124260844000	575	0.335856124540050000	12106220
24307	18827	0.566423457453995000	471	0.566423457837252000	20248396
79600	53862	0.460490936692222000	522	0.460490936719135000	57387391
28463	18784	0.444213765831488000	574	0.444213766034140000	22488962
43990	33919	0.562271492872962000	560	0.562271492988532000	38463925
5457	318	0.029811567985541700	253	0.029811570869714100	297017
63276	54184	0.674459934162054000	588	0.674459934244877000	61881644
84672	41591	0.300095905314349000	615	0.300095905331583000	45672068
35566	8447	0.129472210965278000	772	0.129472211041413000	8991297
8276	6903	0.642765817549269000	598	0.642765821821313000	7312275
39398	32096	0.616537847601494000	718	0.616537847773149000	34360837
81501	31469	0.224219203280308000	513	0.224219203296799000	43882030
36114	8521	0.128544963145768000	571	0.128544963219525000	9107542
92061	26368	0.159263024125797000	554	0.159263024137603000	51043351
33668	24242	0.505005593613578000	439	0.505005593781611000	24481259
13814	5592	0.237135336152876000	690	0.237135336737990000	8312895
41507	2596	0.031957017593520200	331	0.031957017643501900	2462893
97182	29820	0.172088556925830000	369	0.172088556936606000	38736773
90894	67085	0.524560042491339000	630	0.524560042515635000	97772640
92303	38960	0.249241188204314000	540	0.249241188217667000	41628813
14945	6024	0.235930333797423000	463	0.235930334296426000	5718097
95355	31938	0.190117445509926000	595	0.190117445521398000	32250196
43344	38202	0.713080588982453000	572	0.713080589191541000	40767791
4540	1030	0.123254272853636000	519	0.123254277488110000	1040092
9488	1611	0.090209216794394700	290	0.090209217814575900	1523503
42474	32668	0.559991180812117000	495	0.559991180935240000	40851136
45813	44130	0.874005584047032000	754	0.874005584606951000	46770342
47141	12382	0.144637768712381000	598	0.144637768756557000	13774646
81270	11252	0.072668439291879100	431	0.072668439305509800	11823743
40722	29986	0.522693890281444000	320	0.522693890401864000	31760897
65741	46002	0.483758048586216000	480	0.483758048627964000	48991847
42179	4414	0.054263668483735600	470	0.054263668533312500	4209947
95994	18507	0.103273286741467000	523	0.103273286751590000	20014576
3311	1884	0.362639541902612000	477	0.362639554512106000	2847926
51335	30703	0.387474258061928000	277	0.387474258117076000	31333313
98593	14829	0.079290522875714300	599	0.079290522885045600	15525736
29350	18993	0.432009814111369000	598	0.432009814296791000	25434044
17899	1000	0.028497718470732900	639	0.028497718738519200	1174995
43735	40969	0.813621118756269000	557	0.813621119122355000	47218174
73499	4925	0.034285126487283200	622	0.034285126503263100	5243954
41702	14628	0.200497536668118000	623	0.200497536728980000	17786742
54406	7552	0.072867933581025800	724	0.072867933611447100	7128674
24241	14442	0.385452562311255000	433	0.385452562557545000	19260852
17153	2825	0.087310591548659800	362	0.087310591859781300	1503643
82599	68589	0.637602325911386000	735	0.637602325953496000	78634604
34287	1589	0.023553125555958400	312	0.023553125628563300	1525527
63211	40541	0.426597505097358000	511	0.426597505136861000	64780826
46261	25481	0.347351720047165000	641	0.347351720109975000	26900555
35032	9409	0.148261135161311000	524	0.148261135241677000	25835718
56425	52542	0.802222528100549000	513	0.802222528303758000	59610228
50719	2556	0.025641796561524300	513	0.025641796594775900	2360406
60808	57738	0.841236625050610000	579	0.841236625285000000	60687638
75	66	0.717339883047934000	211	0.717401721374800000	148742
60742	29159	0.291623187628739000	490	0.291623187661750000	30787783
22278	20489	0.779818636258396000	719	0.779818637387161000	22442995
72481	29897	0.242468542731014000	593	0.242468542752444000	32436798
85524	60232	0.488426143570369000	578	0.488426143595328000	66376965
78766	31365	0.232525586840613000	601	0.232525586858488000	50611175
53437	22685	0.250969591263068000	465	0.250969591303014000	19508427
88341	6208	0.035995484160247000	370	0.035995484171329600	3298944
94824	70412	0.529548420137062000	456	0.529548420159695000	74464119
5817	2016	0.197802550188125000	418	0.197802553302951000	1763915
69667	13242	0.101713569790379000	491	0.101713569809563000	11723822
33263	2903	0.044980044981164100	421	0.044980045060079700	2790833
61504	3822	0.031743665911778300	517	0.031743665934536800	4866750
26672	9185	0.196289613054904000	403	0.196289613202798000	8810032
9081	3685	0.237840578761892000	253	0.237840580117174000	1945430
82281	33414	0.238003356930507000	618	0.238003356947024000	33386125
30707	17703	0.368853527923909000	582	0.368853528072431000	18550965
54896	29542	0.337018591174943000	677	0.337018591218704000	33073521
32864	24833	0.544321927414331000	647	0.544321927610754000	26998996
20881	6903	0.187313522407721000	487	0.187313522646017000	6599839
34398	11169	0.183501510780505000	451	0.183501510867861000	12928956
38886	12555	0.182320826461103000	471	0.182320826529349000	13305283
67326	52816	0.578381039563040000	486	0.578381039614881000	56625382
34629	32924	0.844080453376552000	340	0.844080454116570000	33238912
60447	4954	0.042154045681646100	459	0.042154045705470300	5641708
32531	16934	0.322940432601718000	472	0.322940432723202000	17083459
84025	37943	0.270461984922738000	588	0.270461984939400000	41443953
12374	8083	0.437810740333839000	368	0.437810741390426000	8791930
76949	54522	0.492876556820182000	490	0.492876556851362000	54663573
11273	505	0.022785168965961700	328	0.022785169637001200	378323
74265	29103	0.228167230923486000	650	0.228167230943463000	30522359
3080	1173	0.220782506459081000	532	0.220782517937824000	2140220
86338	66071	0.555446540885874000	615	0.555446540915275000	67962223
89515	87253	0.904650803497954000	504	0.904650803708839000	93930815
87818	38375	0.259879736991725000	563	0.259879737006723000	40623960
61232	13607	0.120406597598992000	555	0.120406597624393000	13707497
73705	15473	0.113201852150333000	623	0.113201852167711000	15947547
62001	15992	0.141759871165889000	508	0.141759871191333000	19590140
74839	4274	0.029120964160991400	609	0.029120964176321900	24889898
34612	23039	0.449707649285912000	781	0.449707649424699000	21661548
26127	16694	0.424368202419930000	507	0.424368202650006000	23705057
49409	25973	0.327005138479046000	431	0.327005138532094000	26859066
88367	44179	0.306819135493873000	533	0.306819135509880000	46157119
45134	28646	0.420402565355164000	387	0.420402565431604000	30538269
9597	415	0.021992010165928000	290	0.021992011091018300	386626
78902	54080	0.469199149074971000	427	0.469199149102938000	70977791
97604	48457	0.304132743519523000	555	0.304132743532582000	52613376
65705	58297	0.722655285540691000	629	0.722655285635932000	71797650
41948	7160	0.090673732457887900	535	0.090673732510117900	8060360
27069	9840	0.208963729125206000	717	0.208963729271402000	12321077
4903	4393	0.737359417849737000	561	0.737359436209752000	4553764
96258	51765	0.336714214237453000	416	0.336714214251679000	48413423
82103	21578	0.144729177991626000	581	0.144729178006192000	22651551
91986	32938	0.205326489043809000	437	0.205326489056404000	36199082
26893	22215	0.631717879744762000	549	0.631717880133488000	22362521
27207	2649	0.050362404819820300	529	0.050362404938463900	2613352
42172	32471	0.560977441164991000	575	0.560977441290252000	39977609
12071	6487	0.336451395323537000	611	0.336451396227468000	7249455
47692	32637	0.468122732138081000	621	0.468122732214425000	33589914
24763	23032	0.800055467566913000	620	0.800055468606308000	22445674
59067	56349	0.851503373064079000	432	0.851503373335455000	60421029
86237	75229	0.698795955315874000	567	0.698795955365364000	74312044
82365	53385	0.432970501870287000	679	0.432970501893884000	42801290
6832	984	0.075817377722940600	289	0.075817379658031700	982734
52100	47299	0.757991376274359000	552	0.757991376456249000	54875842
51273	34706	0.460719898325559000	563	0.460719898390456000	36999439
24188	10321	0.252531831518671000	612	0.252531831714096000	10430739
42154	16937	0.235013499273789000	510	0.235013499336431000	18153289
7885	6243	0.587381112867203000	419	0.587381116753128000	5978466
57744	23903	0.243500468933012000	403	0.243500468966830000	26139438
63523	59147	0.802077826824900000	557	0.802077826985082000	62982471
78722	60429	0.558217131397652000	570	0.558217131433307000	68630001
23434	6571	0.155546915396422000	560	0.155546915577723000	6356679
18058	7487	0.243983898055100000	418	0.243983898401111000	8139313
97586	71824	0.522299973641536000	395	0.522299973662484000	104159309
51424	51292	0.984658622598225000	569	0.984658628705874000	109511959
54290	53756	0.954098283382206000	688	0.954098284830862000	60845626
84578	42544	0.309192207703086000	502	0.309192207720630000	48923379
59369	31470	0.330519869930769000	393	0.330519869967745000	30701150
38944	26815	0.472368347414348000	585	0.472368347530022000	28502345
36608	19025	0.322262464116564000	585	0.322262464212381000	19451269
11635	10619	0.766767252831799000	610	0.766767256660546000	11568772
25900	23937	0.788460349630260000	327	0.788460350511459000	25426531
66958	59657	0.728800199731715000	599	0.728800199826228000	64315614
9327	5339	0.365421876511034000	625	0.365421878109738000	5068887
22700	15413	0.462811797215845000	474	0.462811797548549000	27445777
4382	3105	0.493018951898780000	246	0.493018961506722000	2989236
76137	62580	0.626174928415866000	530	0.626174928463418000	85399740
26013	6710	0.141781119109171000	671	0.141781119253717000	7848897
77389	44538	0.367989107910138000	533	0.367989107933484000	48254543
74886	69445	0.794573250727237000	3282	0.794573250836908000	86380848
21987	9696	0.262785739523150000	613	0.262785739763499000	11976878
62696	2831	0.022932879249998500	564	0.022932879271697800	2721179
78503	2813	0.018140801444733600	537	0.018140801458507200	3735725
84428	25702	0.170556486343862000	705	0.170556486358111000	62018321
39774	2192	0.028088899073997000	966	0.028088899128208300	3740189
52915	20725	0.228022567314827000	411	0.228022567354168000	23042226
6432	959	0.078635575732455700	832	0.078635577922688400	8396382
69084	27530	0.232730862262137000	562	0.232730862285382000	143016262
43248	4391	0.052587915223878500	798	0.052587915270947900	4840278
53697	49683	0.790469116068702000	597	0.790469116276414000	75021477
88076	87250	0.955800611089631000	773	0.955800611667035000	114492718
88577	10865	0.064010240434834200	501	0.064010240446197500	13292076
66399	45307	0.466137351651455000	640	0.466137351690656000	53499077
1721	1340	0.571562533871194000	384	0.571562611272684000	1491313
41524	39674	0.854941994201727000	581	0.854941994767983000	65331528
85323	70226	0.627676252008301000	656	0.627676252046369000	79575820
64774	22074	0.193931828191280000	402	0.193931828216275000	24540880
63552	8513	0.070193085701815200	743	0.070193085724042600	8473669
63922	41820	0.438739905274622000	497	0.438739905314309000	50170413
