n	k	approx	t_approx	exact	t_exact
5675468	3548581	0.4117294475348048	954	0.41172944753480994	3980109479
9291675	2573784	0.15342105533628336	717	0.15342105533628353	2812570036
2323133	2256431	0.8950463070749881	754	0.8950463070752647	2565149645
9800726	8249386	0.653350854563818	562	0.6533508545638214	9432641395
6918567	5891486	0.667461804690263	1202	0.6674618046902696	6599264671
4914527	872311	0.09452150964670569	758	0.09452150964671355	1005591431
984068	309849	0.17718299466049747	640	0.17718299466060564	363128686
9198761	2454286	0.14715930771473806	681	0.1471593077147384	2813288447
4626799	4502865	0.9003690643218327	804	0.9003690643219073	5112090797
7101360	1490749	0.11319102895599653	832	0.11319102895600362	1727747268
9866911	3698941	0.21658189051943466	803	0.21658189051943427	4142889104
208451	148470	0.4967566147945416	837	0.49675661479883315	177519844
1923585	1857422	0.8799641563788907	956	0.8799641563792294	2109459905
8869235	3305738	0.21512182207489028	686	0.21512182207489036	3707942868
1937905	81193	0.02124776270263351	761	0.02124776270264912	89339519
4827094	1977129	0.24043680751383723	672	0.24043680751383983	2257533259
9672598	3756159	0.22572566074980538	590	0.2257256607498052	4066037303
8042872	5153915	0.42607204948932675	756	0.4260720494893288	5820239101
8531031	245748	0.014543569730060657	748	0.014543569730029418	281956092
8188768	6985873	0.6697347566506232	1066	0.6697347566506281	7778434763
5347838	301013	0.028686939961509172	877	0.02868693996151089	338078539
3248826	777938	0.13062261073606818	800	0.13062261073607684	854631593
2341991	2097995	0.7369764494927786	773	0.7369764494928591	2326670209
6483622	821776	0.06623452120988382	771	0.0662345212098795	955761920
2709092	889314	0.18579073709863692	902	0.18579073709865215	979606322
2129948	125553	0.030070301507845953	642	0.03007030150787908	137314370
5802033	3160657	0.34237703223014104	910	0.3423770322301451	3545973603
3523321	2789250	0.5871903678202801	731	0.5871903678202994	3119615458
5414799	1617320	0.16693104793382296	681	0.16693104793382707	1838198693
3014699	162013	0.02736539222353429	707	0.027365392223528996	204151098
2632319	1775327	0.45829182719623196	667	0.45829182719625655	1936730722
518134	355139	0.469205812025961	768	0.46920581202660944	389707991
8512924	3247515	0.2210528244338258	721	0.22105282443382548	3729727469
6797152	831344	0.06381177438014418	645	0.06381177438014948	898490720
5034261	2451169	0.2968072035720568	867	0.29680720357206025	2673309025
8852287	5536045	0.41184893380400345	803	0.41184893380400533	6091117320
815942	615060	0.5422219336593856	804	0.5422219336597026	674698068
5582301	2643836	0.2867738120452832	720	0.2867738120452872	3053865325
3958643	3828305	0.8837836582773622	698	0.8837836582774455	4227746059
2578373	857134	0.1884851674903929	917	0.18848516749040742	958361459
5972000	1241617	0.11201500738381887	811	0.1120150073838217	1378792645
4741421	400768	0.043506312354309906	949	0.04350631235431864	469750580
999440	593190	0.38347464798982034	756	0.383474647989964	654202130
4690559	802359	0.09087156198194057	712	0.09087156198194686	906725464
2453208	1152222	0.28383461527446463	764	0.2838346152744833	1300244287
2429446	917490	0.2184561584860335	798	0.21845615848604974	1084923583
1894046	1337374	0.49031357490833893	842	0.4903135749083904	1497011219
353841	39994	0.05877388589455723	663	0.058773885895269745	44468487
6060275	5828612	0.8702606940323863	753	0.870260694032417	6647378380
2955143	2762638	0.8096871990536575	714	0.8096871990537355	3152356353
567499	439395	0.5660643272643305	826	0.5660643272650331	519542023
2959272	869345	0.1638462904385647	650	0.1638462904385743	999477611
9589269	6583364	0.47032432560966975	667	0.47032432560967175	7338502314
9919996	3163958	0.17979270892726706	1009	0.17979270892726482	3629393031
8222331	5794366	0.488877289963634	701	0.48887728996363683	6548234826
7397882	3557852	0.29228098399314584	793	0.2922809839931476	3929691961
8969400	8254729	0.7809813302926462	877	0.7809813302926532	9292531312
87063	962	0.0055509395316437615	438	0.005550939542645378	961506
2020240	589502	0.16261259417243212	702	0.16261259417245513	691452876
214473	129181	0.39118195116049537	605	0.39118195116367876	155305960
4537969	2976324	0.4402932776867309	671	0.4402932776867394	3301337174
5813046	600683	0.05354460078976819	774	0.0535446007897671	708731374
4096548	260130	0.032444248320497415	728	0.0324442483204996	312495578
1910398	720874	0.21824512619770242	709	0.21824512619773417	857921796
4386736	567512	0.06767031401925694	757	0.06767031401925934	655337942
5614882	5061845	0.7467718631286673	679	0.7467718631286819	5650595105
853963	512124	0.3888790344177091	842	0.38887903441790905	543495508
