n	k	approx	t_approx	exact	t_exact
216	1	0.004627851770603542	301	0.004629629629629629	594
217	1	0.004606533381981137	315	0.004608294930875576	562
218	1	0.004585410501456444	312	0.0045871559633027525	589
219	1	0.0045644804512186	317	0.0045662100456621	656
220	1	0.004543740603279112	326	0.004545454545454545	622
221	1	0.004523188376278853	318	0.004524886877828055	578
222	1	0.004502821235910837	341	0.0045045045045045045	616
223	1	0.004482636692950237	349	0.004484304932735426	600
224	1	0.0044626323031673465	322	0.004464285714285714	616
225	1	0.004442805665007654	313	0.0044444444444444444	613
226	1	0.004423154419973763	317	0.004424778761061947	599
227	1	0.004403676250992916	311	0.004405286343612335	671
228	1	0.004384368881148681	307	0.0043859649122807015	649
229	1	0.004365230074437676	300	0.004366812227074236	610
230	1	0.004346257632343864	295	0.004347826086956522	602
231	1	0.004327449395335137	316	0.004329004329004329	573
232	1	0.004308803240658854	322	0.004310344827586207	10931
233	1	0.004290317082556783	302	0.004291845493562232	562
234	1	0.00427198887006508	308	0.004273504273504274	663
235	1	0.004253816587585391	318	0.00425531914893617	643
236	1	0.004235798253787948	309	0.00423728813559322	621
237	1	0.004217931920965867	308	0.004219409282700422	612
238	1	0.004200215673038521	283	0.004201680672268907	602
239	1	0.004182647627532177	291	0.0041841004184100415	576
240	1	0.004165225931767047	302	0.004166666666666667	4322
241	1	0.004147948765108822	303	0.004149377593360996	606
242	1	0.004130814336644306	300	0.004132231404958678	608
243	1	0.0041138208842657065	300	0.00411522633744856	549
244	1	0.004096966675311009	302	0.004098360655737705	593
245	1	0.00408025000588097	309	0.004081632653061225	603
246	1	0.00406366919847212	322	0.0040650406504065045	556
247	1	0.00404722260389434	292	0.004048582995951417	563
248	1	0.004030908599161442	315	0.004032258064516129	557
249	1	0.004014725587310863	299	0.004016064257028112	571
250	1	0.003998671996903624	303	0.004	6373
251	1	0.00398274628132711	295	0.00398406374501992	577
252	1	0.003966946919145009	303	0.003968253968253968	557
253	1	0.003951272412528795	292	0.003952569169960474	557
254	1	0.003935721287229299	302	0.003937007874015748	593
255	1	0.003920292091795119	318	0.00392156862745098	555
256	1	0.0039049833984297067	1306	0.00390625	17326
257	1	0.0038897938004538446	329	0.0038910505836575876	665
258	1	0.003874721913966539	319	0.003875968992248062	577
259	1	0.0038597663754984524	309	0.003861003861003861	593
260	1	0.003844925843068836	312	0.0038461538461538464	575
261	1	0.003830198995359524	450	0.0038314176245210726	911
262	1	0.0038155845312060066	331	0.003816793893129771	694
263	1	0.0038010811684188184	298	0.0038022813688212928	581
264	1	0.0037866876455918685	316	0.003787878787878788	642
265	1	0.003772402719178558	303	0.0037735849056603774	673
266	1	0.0037582251650638554	316	0.0037593984962406013	632
267	1	0.0037441537768980737	314	0.003745318352059925	602
268	1	0.0037301873667408003	310	0.0037313432835820895	682
269	1	0.003716324764450718	312	0.0037174721189591076	577
270	1	0.003702564816689957	343	0.003703703703703704	660
271	1	0.0036889063876390793	330	0.0036900369003690036	614
272	1	0.003675348357324637	310	0.003676470588235294	678
273	1	0.0036618896234870135	310	0.003663003663003663	587
274	1	0.003648529099030462	303	0.0036496350364963502	762
275	1	0.003635265712681246	306	0.0036363636363636364	588
276	1	0.003622098409471697	310	0.0036231884057971015	663
277	1	0.003609026148549077	310	0.0036101083032490976	641
278	1	0.003596047904594002	313	0.0035971223021582736	609
279	1	0.0035831626674660555	323	0.0035842293906810036	595
280	1	0.0035703694402373642	300	0.0035714285714285713	643
281	1	0.0035576672417505506	318	0.0035587188612099642	662
282	1	0.003545055103043815	310	0.0035460992907801418	637
283	1	0.0035325320702241925	312	0.0035335689045936395	649
284	1	0.0035200972023510246	305	0.0035211267605633804	618
285	1	0.0035077495709785467	310	0.0035087719298245615	621
286	1	0.003495488262123203	313	0.0034965034965034965	612
287	1	0.003483312373314007	318	0.003484320557491289	627
288	1	0.0034712210150020795	306	0.003472222222222222	632
289	1	0.0034592133100090905	316	0.0034602076124567475	579
290	1	0.00344728839324393	318	0.0034482758620689655	654
291	1	0.003435445411662741	304	0.003436426116838488	607
292	1	0.003423683522896681	302	0.003424657534246575	586
293	1	0.0034120018979315603	324	0.0034129692832764505	656
294	1	0.0034003997174982814	312	0.003401360544217687	638
295	1	0.0033888761734832684	316	0.003389830508474576	659
296	1	0.0033774304699498714	322	0.0033783783783783786	616
297	1	0.0033660618203157355	330	0.003367003367003367	636
298	1	0.003354769449273043	318	0.003355704697986577	653
299	1	0.0033435525915983533	325	0.0033444816053511705	643
300	1	0.0033324104922671793	309	0.0033333333333333335	584
301	1	0.0033213424065472452	329	0.0033222591362126247	622
302	1	0.0033103475995108766	322	0.0033112582781456954	622
303	1	0.0032994253457339084	333	0.0033003300330033004	582
304	1	0.0032885749291624577	320	0.003289473684210526	665
305	1	0.0032777956436689237	315	0.003278688524590164	602
306	1	0.003267086792123841	302	0.0032679738562091504	672
307	1	0.0032564476863736758	304	0.003257328990228013	588
308	1	0.0032458776467612083	306	0.003246753246753247	639
309	1	0.003235376003893009	310	0.003236245954692557	596
310	1	0.0032249420952750185	312	0.0032258064516129032	636
311	1	0.0032145752679682005	296	0.003215434083601286	583
312	1	0.003204274876885904	325	0.003205128205128205	592
313	1	0.003194040286096822	316	0.003194888178913738	580
314	1	0.003183870866233285	316	0.0031847133757961785	579
315	1	0.0031737659973813948	308	0.0031746031746031746	644
316	1	0.003163725066647416	324	0.0031645569620253164	629
317	1	0.0031537474692449052	300	0.0031545741324921135	593
318	1	0.003143832607533703	321	0.0031446540880503146	635
319	1	0.003133979891902783	295	0.003134796238244514	644
320	1	0.0031241887398385515	349	0.003125	6114
321	1	0.003114458576249035	317	0.003115264797507788	641
322	1	0.00310478883277554	306	0.003105590062111801	645
323	1	0.00309517894862843	312	0.0030959752321981426	643
324	1	0.0030856283698099674	313	0.0030864197530864196	632
325	1	0.003076136548688879	323	0.003076923076923077	615
326	1	0.0030667029450750505	312	0.003067484662576687	582
327	1	0.0030573270244698136	326	0.0030581039755351682	623
328	1	0.003048008259516344	330	0.003048780487804878	628
329	1	0.003038746130044956	318	0.00303951367781155	589
330	1	0.0030295401199165184	293	0.0030303030303030303	625
331	1	0.0030203897220140163	299	0.0030211480362537764	633
332	1	0.0030112944327287394	315	0.0030120481927710845	628
333	1	0.0030022537566409824	317	0.003003003003003003	623
334	1	0.0029932672023758045	298	0.0029940119760479044	628
335	1	0.0029843342866406886	301	0.0029850746268656717	626
336	1	0.0029754545296469814	318	0.002976190476190476	725
337	1	0.0029666274584343455	312	0.002967359050445104	609
338	1	0.0029578526059816923	321	0.0029585798816568047	695
339	1	0.002949129509607573	311	0.0029498525073746312	608
340	1	0.0029404577134526377	329	0.0029411764705882353	614
341	1	0.0029318367654553867	303	0.002932551319648094	617
342	1	0.002923266220508758	316	0.0029239766081871343	616
343	1	0.0029147456377653924	320	0.0029154518950437317	623
344	1	0.0029062745807957313	314	0.0029069767441860465	605
345	1	0.002897852620037611	343	0.002898550724637681	771
346	1	0.0028894793296077026	313	0.002890173410404624	646
347	1	0.002881154288491672	322	0.002881844380403458	633
348	1	0.0028728770809545168	295	0.0028735632183908046	621
349	1	0.0028646472964553027	316	0.0028653295128939827	614
350	1	0.002856464527807745	323	0.002857142857142857	632
351	1	0.002848328373760367	312	0.002849002849002849	663
352	1	0.002840238437036291	315	0.002840909090909091	637
353	1	0.0028321943249238757	326	0.0028328611898017	733
354	1	0.0028241956493264553	326	0.002824858757062147	708
355	1	0.0028162420259381094	299	0.0028169014084507044	687
356	1	0.002808333075358327	340	0.0028089887640449437	682
357	1	0.0028004684226985432	315	0.0028011204481792717	620
358	1	0.002792647696277406	327	0.002793296089385475	689
359	1	0.0027848705291955156	311	0.002785515320334262	609
360	1	0.0027771365590565367	308	0.002777777777777778	614
361	1	0.00276944542643065	312	0.002770083102493075	621
362	1	0.0027617967765181106	317	0.0027624309392265192	609
363	1	0.002754190258281497	322	0.0027548209366391185	605
364	1	0.002746625524537194	340	0.0027472527472527475	617
365	1	0.0027391022320486513	320	0.0027397260273972603	598
366	1	0.0027316200416152014	317	0.00273224043715847	650
367	1	0.0027241786161997794	302	0.0027247956403269754	620
368	1	0.002716777624549138	312	0.002717391304347826	735
369	1	0.0027094167376588985	329	0.0027100271002710027	596
370	1	0.0027020956303944743	314	0.002702702702702703	643
371	1	0.002694813981131361	327	0.0026954177897574125	620
372	1	0.0026875714720073773	303	0.002688172043010753	572
373	1	0.0026803677881410692	324	0.002680965147453083	648
374	1	0.0026732026181104374	329	0.00267379679144385	639
375	1	0.00266607565371757	321	0.0026666666666666666	648
376	1	0.0026589865903527965	323	0.0026595744680851063	586
377	1	0.002651935126628757	314	0.002652519893899204	581
378	1	0.00264492096427027	329	0.0026455026455026454	638
379	1	0.002637943807252796	314	0.002638522427440633	628
380	1	0.002631003364883533	322	0.002631578947368421	646
381	1	0.002624099347080744	324	0.0026246719160104987	595
382	1	0.0026172314679451247	312	0.002617801047120419	630
383	1	0.0026103994448796186	333	0.0026109660574412533	671
384	1	0.0026036029972527075	2408	0.0026041666666666665	6955
385	1	0.002596841849026532	316	0.0025974025974025974	739
386	1	0.0025901157241339234	322	0.0025906735751295338	645
387	1	0.0025834243529807566	329	0.002583979328165375	596
388	1	0.0025767674658681017	313	0.002577319587628866	582
389	1	0.002570144796870011	435	0.002570694087403599	812
390	1	0.002563556083151397	431	0.002564102564102564	1021
391	1	0.002557001064488418	404	0.0025575447570332483	1005
392	1	0.002550479482296808	311	0.002551020408163265	715
393	1	0.0025439910819855527	279	0.002544529262086514	663
394	1	0.0025375356106636104	318	0.0025380710659898475	664
395	1	0.002531112818861203	305	0.002531645569620253	632
396	1	0.0025247224586157913	284	0.0025252525252525255	650
397	1	0.0025183642841852816	332	0.0025188916876574307	629
398	1	0.002512038054374166	275	0.002512562814070352	646
399	1	0.002505743528367077	281	0.002506265664160401	658
400	1	0.0024994804680638083	340	0.0025	6586
401	1	0.0024932486392117426	287	0.0024937655860349127	699
402	1	0.0024870478073930613	301	0.0024875621890547263	616
403	1	0.0024808777430553874	312	0.0024813895781637717	650
404	1	0.0024747382171286247	306	0.0024752475247524753	746
405	1	0.0024686290039248604	293	0.0024691358024691358	645
406	1	0.0024625498788557465	290	0.0024630541871921183	694
407	1	0.002456500620970914	293	0.002457002457002457	638
408	1	0.002450481009915073	256	0.0024509803921568627	699
409	1	0.002444490828800383	301	0.0024449877750611247	623
410	1	0.0024385298621956153	293	0.0024390243902439024	696
411	1	0.002432597897156441	305	0.0024330900243309003	621
412	1	0.002426694721870959	319	0.0024271844660194173	671
413	1	0.0024208201277318153	300	0.002421307506053269	637
414	1	0.0024149739075545185	302	0.0024154589371980675	731
415	1	0.002409155856492262	292	0.0024096385542168677	628
416	1	0.0024033657712676515	290	0.002403846153846154	717
417	1	0.002397603450646102	307	0.002398081534772182	618
418	1	0.002391868695688082	290	0.0023923444976076554	716
419	1	0.0023861613086602063	298	0.002386634844868735	630
420	1	0.0023804810939296317	299	0.002380952380952381	684
421	1	0.0023748278590076666	316	0.0023752969121140144	630
422	1	0.002369201410881594	276	0.002369668246445498	691
423	1	0.002363601560297468	301	0.002364066193853428	712
424	1	0.002358028119096467	296	0.0023584905660377358	718
425	1	0.002352480900654541	305	0.002352941176470588	629
426	1	0.0023469597204552883	279	0.002347417840375587	692
427	1	0.0023414643956609638	306	0.00234192037470726	614
428	1	0.002335994744421477	307	0.002336448598130841	699
429	1	0.002330550588336422	280	0.002331002331002331	628
430	1	0.002325131749356224	301	0.002325581395348837	692
431	1	0.0023197380501951415	306	0.002320185614849188	622
432	1	0.002314369317163667	298	0.0023148148148148147	622
433	1	0.002309025377783769	303	0.0023094688221709007	624
434	1	0.0023037060600223924	275	0.002304147465437788	626
435	1	0.0022984111939390317	288	0.0022988505747126436	643
436	1	0.002293140611921096	297	0.0022935779816513763	624
437	1	0.002287894146707714	291	0.002288329519450801	639
438	1	0.002282671633374811	311	0.00228310502283105	630
439	1	0.0022774729087302603	290	0.002277904328018223	636
440	1	0.0022722978096352264	285	0.0022727272727272726	625
441	1	0.002267146176876622	301	0.0022675736961451248	1699
442	1	0.0022620178494019427	307	0.0022624434389140274	645
443	1	0.002256912670745237	296	0.002257336343115124	655
444	1	0.002251830483835704	300	0.0022522522522522522	615
445	1	0.0022467711341143115	297	0.0022471910112359553	607
446	1	0.0022417344684413365	320	0.002242152466367713	665
447	1	0.002236720332895459	290	0.0022371364653243847	601
448	1	0.002231728578577119	283	0.002232142857142857	601
449	1	0.002226759054849481	286	0.0022271714922048997	620
450	1	0.0022218116137455723	299	0.0022222222222222222	580
451	1	0.0022168861085294367	284	0.0022172949002217295	596
452	1	0.0022119823935282668	284	0.0022123893805309734	621
453	1	0.0022071003248527177	302	0.002207505518763797	642
454	1	0.0022022397592014187	284	0.0022026431718061676	666
455	1	0.002197400554347695	300	0.002197802197802198	661
456	1	0.0021925825701210044	309	0.0021929824561403508	625
457	1	0.002187785668269271	310	0.002188183807439825	620
458	1	0.0021830097087480738	312	0.002183406113537118	621
459	1	0.0021782545562114564	305	0.002178649237472767	591
460	1	0.002173520074437718	304	0.002173913043478261	650
461	1	0.0021688061289317773	296	0.0021691973969631237	619
462	1	0.0021641125871827427	307	0.0021645021645021645	653
463	1	0.0021594393153083757	286	0.0021598272138228943	607
464	1	0.002154786183778512	300	0.0021551724137931034	650
465	1	0.002150153061748483	311	0.002150537634408602	710
466	1	0.0021455398213046095	280	0.002145922746781116	721
467	1	0.002140946333973659	281	0.0021413276231263384	727
468	1	0.0021363724738954204	317	0.002136752136752137	713
469	1	0.0021318181144565074	290	0.0021321961620469083	722
470	1	0.002127283132032254	329	0.002127659574468085	706
471	1	0.0021227674035841915	285	0.0021231422505307855	704
472	1	0.0021182708055498267	302	0.00211864406779661	631
473	1	0.002113793217816351	299	0.0021141649048625794	702
474	1	0.0021093345189893142	300	0.002109704641350211	625
475	1	0.002104894590928552	303	0.002105263157894737	733
476	1	0.002100473314547102	300	0.0021008403361344537	629
477	1	0.0020960705723851447	301	0.0020964360587002098	689
478	1	0.0020916862491615618	292	0.0020920502092050207	634
479	1	0.00208732022857383	290	0.0020876826722338203	685
480	1	0.0020829723969262304	303	0.0020833333333333333	620
481	1	0.0020786426400434266	312	0.002079002079002079	665
482	1	0.0020743308461863563	294	0.002074688796680498	660
483	1	0.0020700369034987176	321	0.002070393374741201	681
484	1	0.0020657607009120227	304	0.002066115702479339	651
485	1	0.002061502129549808	300	0.002061855670103093	721
486	1	0.0020572610803295532	293	0.00205761316872428	632
487	1	0.0020530374446128263	272	0.002053388090349076	682
488	1	0.002048831116217009	306	0.0020491803278688526	649
489	1	0.0020446419891726464	290	0.002044989775051125	813
490	1	0.002040469956810398	280	0.0020408163265306124	644
491	1	0.0020363149165483208	294	0.002036659877800407	667
492	1	0.00203217676301648	294	0.0020325203252032522	638
493	1	0.002028055394696082	296	0.002028397565922921	723
494	1	0.002023950709307165	308	0.0020242914979757085	593
495	1	0.00201986260577236	334	0.00202020202020202	856
496	1	0.0020157909836173715	334	0.0020161290322580645	674
497	1	0.0020117357437356986	462	0.002012072434607646	723
498	1	0.0020076967870048534	326	0.002008032128514056	678
499	1	0.0020036740155884303	388	0.002004008016032064	637
500	1	0.0019996673334157222	632	0.002	7551
501	1	0.001995676642273736	497	0.001996007984031936	1062
502	1	0.001991701848578664	372	0.00199203187250996	800
503	1	0.001987742856007557	334	0.0019880715705765406	652
504	1	0.0019837995714899748	324	0.001984126984126984	672
505	1	0.001979871901468755	366	0.0019801980198019802	952
506	1	0.001975959753094614	345	0.001976284584980237	660
507	1	0.001972063034580529	340	0.0019723865877712033	663
508	1	0.001968181655153778	323	0.001968503937007874	679
509	1	0.001964315524148219	335	0.0019646365422396855	666
510	1	0.001960464552388963	330	0.00196078431372549	711
511	1	0.0019566286495589225	322	0.0019569471624266144	674
512	1	0.001952807729291628	359	0.001953125	5883
513	1	0.0019490017025418638	320	0.001949317738791423	678
514	1	0.0019452104832211603	342	0.0019455252918287938	618
515	1	0.0019414339838963457	325	0.001941747572815534	595
516	1	0.0019376721206256775	325	0.001937984496124031	601
517	1	0.001933924807349996	331	0.0019342359767891683	1339
518	1	0.0019301919599001849	321	0.0019305019305019305	630
519	1	0.0019264734954891338	299	0.0019267822736030828	1016
520	1	0.0019227693299308513	306	0.0019230769230769232	599
521	1	0.0019190793822545515	311	0.0019193857965451055	593
522	1	0.001915403569691776	294	0.0019157088122605363	642
523	1	0.0019117418114511509	310	0.0019120458891013384	636
524	1	0.0019080940274633917	314	0.0019083969465648854	611
525	1	0.0019044601371476233	319	0.0019047619047619048	645
526	1	0.001900840062395659	313	0.0019011406844106464	581
